"","int_vote_trump","voted_trump","int_vote_clinton","voted_clinton","lib_conserv_scale","white_voter","latino_voter","swing_voter","swing_trump","swing_hillary","region","age","religion_important_life"
"2182",0,1,0,0,5,1,0,1,1,0,"West",60,0
"2183",0,0,1,0,6,1,0,0,0,0,"South",23,0
"2184",0,0,1,1,4,1,0,0,0,0,"West",45,1
"2185",0,0,1,0,4,1,0,0,0,0,"West",74,0
"2186",0,0,0,0,3,1,0,0,0,0,"South",37,0
"2187",0,0,1,1,2,0,0,0,0,0,"West",32,0
"2188",0,0,1,1,2,1,0,0,0,0,"South",58,0
"2189",0,0,0,0,5,0,0,0,0,0,"South",28,0
"2190",0,0,1,1,3,1,0,0,0,0,"Midwest",31,0
"2191",0,1,0,0,5,0,0,1,1,0,"West",39,1
"2192",0,0,0,0,5,1,0,0,0,0,"South",21,0
"2193",1,0,0,0,4,1,0,1,0,0,"South",22,1
"2194",0,0,1,0,4,1,1,0,0,0,"South",18,1
"2195",0,0,0,0,6,1,0,0,0,0,"West",45,1
"2196",1,1,0,0,4,1,0,0,0,0,"Midwest",56,1
"2197",0,0,0,1,1,1,0,0,0,1,"West",40,0
"2198",0,0,1,0,1,1,0,0,0,0,"South",42,0
"2199",1,0,0,0,4,1,0,1,0,0,"West",67,1
"2200",0,0,1,1,4,1,0,0,0,0,"South",63,0
"2201",0,0,1,1,2,0,0,0,0,0,"Midwest",29,0
"2202",0,0,0,1,4,1,0,0,0,1,"West",55,1
"2203",1,1,0,0,4,1,0,0,0,0,"South",73,1
"2204",1,0,0,0,5,1,0,1,0,0,"South",43,1
"2205",0,0,1,1,1,1,0,0,0,0,"South",45,0
"2206",0,0,1,1,2,1,0,0,0,0,"West",90,1
"2207",1,1,0,0,5,0,0,0,0,0,"West",48,0
"2208",0,0,1,1,5,1,0,0,0,0,"South",49,1
"2209",0,0,1,0,6,1,0,0,0,0,"South",89,1
"2210",1,1,0,0,6,1,0,0,0,0,"South",59,0
"2211",1,0,0,0,6,1,0,1,0,0,"West",23,1
"2212",0,0,1,1,2,1,0,0,0,0,"Northeast",27,0
"2213",1,1,0,0,6,1,0,0,0,0,"West",32,1
"2214",1,1,0,0,4,1,0,0,0,0,"Midwest",47,1
"2215",0,0,0,0,4,1,1,0,0,0,"West",20,1
"2216",0,0,1,0,2,1,0,0,0,0,"West",26,0
"2217",0,0,1,1,4,0,0,0,0,0,"Midwest",74,0
"2218",1,1,0,0,5,1,0,0,0,0,"West",76,1
"2219",0,1,1,0,5,0,0,1,1,0,"West",66,0
"2220",1,1,0,0,6,1,0,0,0,0,"West",52,1
"2221",0,0,0,0,4,1,0,0,0,0,"Northeast",78,0
"2222",0,0,1,1,3,1,0,0,0,0,"West",67,1
"2223",1,0,0,0,6,1,0,1,0,0,"Midwest",63,1
"2224",0,0,1,0,4,1,0,0,0,0,"Northeast",75,1
"2225",1,1,0,0,6,1,0,0,0,0,"South",68,1
"2226",0,0,0,0,4,1,0,0,0,0,"Midwest",36,1
"2227",0,0,0,0,4,0,1,0,0,0,"Midwest",47,1
"2228",0,0,0,0,3,1,0,0,0,0,"Midwest",45,0
"2229",0,0,1,1,6,0,0,0,0,0,"Midwest",52,1
"2230",1,1,0,0,6,1,0,0,0,0,"Northeast",78,0
"2231",1,1,0,0,7,1,0,0,0,0,"South",59,1
"2232",0,0,1,0,5,1,1,0,0,0,"West",47,1
"2233",0,0,1,1,2,1,0,0,0,0,"Northeast",66,1
"2234",0,0,1,1,2,1,0,0,0,0,"South",32,0
"2235",1,1,0,0,5,0,0,0,0,0,"West",69,1
"2236",0,0,0,0,5,1,0,0,0,0,"Northeast",60,1
"2237",0,0,1,1,4,0,0,0,0,0,"South",41,1
"2238",1,0,0,0,6,1,0,1,0,0,"South",39,1
"2239",1,0,0,0,6,1,0,1,0,0,"Midwest",52,1
"2240",1,0,0,0,5,1,0,1,0,0,"West",53,0
"2241",0,0,1,1,4,1,0,0,0,0,"West",86,1
"2242",1,1,0,0,4,1,0,0,0,0,"Midwest",24,1
"2243",0,0,1,1,2,0,0,0,0,0,"West",62,0
"2244",0,0,0,0,4,1,0,0,0,0,"Midwest",43,0
"2245",1,1,0,0,7,1,0,0,0,0,"Northeast",73,1
"2246",0,0,1,1,2,1,0,0,0,0,"West",20,1
"2247",0,0,1,1,6,1,1,0,0,0,"Midwest",30,1
"2248",1,1,0,0,5,1,0,0,0,0,"Midwest",27,1
"2249",0,0,1,1,2,0,0,0,0,0,"West",26,1
"2250",1,1,0,0,7,1,0,0,0,0,"West",48,1
"2251",0,0,1,1,2,1,0,0,0,0,"Midwest",48,0
"2252",1,1,0,0,5,0,0,0,0,0,"South",68,1
"2253",1,1,0,0,5,1,0,0,0,0,"Northeast",29,0
"2254",0,0,1,1,4,1,0,0,0,0,"Northeast",84,0
"2255",0,0,1,0,4,1,0,0,0,0,"West",66,0
"2256",1,0,0,0,6,1,0,1,0,0,"Northeast",71,1
"2257",0,0,1,1,2,1,0,0,0,0,"Northeast",58,1
"2258",0,0,1,1,4,1,1,0,0,0,"South",34,0
"2259",0,0,1,0,6,1,0,0,0,0,"Midwest",43,1
"2260",0,0,1,1,5,1,0,0,0,0,"South",57,1
"2261",0,0,0,0,3,1,0,0,0,0,"West",36,0
"2262",1,1,0,0,4,1,0,0,0,0,"Midwest",61,0
"2263",1,1,0,0,5,1,0,0,0,0,"South",49,1
"2264",0,0,1,0,4,1,0,0,0,0,"Midwest",26,1
"2265",0,0,0,1,4,1,0,0,0,1,"Midwest",54,0
"2266",0,0,1,1,5,1,0,0,0,0,"Midwest",31,1
"2267",0,0,0,0,4,1,0,0,0,0,"West",44,0
"2268",0,0,1,1,3,0,0,0,0,0,"Northeast",27,1
"2269",1,1,0,0,5,1,0,0,0,0,"Northeast",73,0
"2270",1,1,0,0,6,1,0,0,0,0,"West",50,0
"2271",0,0,0,1,5,1,0,0,0,1,"West",51,0
"2272",0,0,1,1,3,1,0,0,0,0,"Midwest",78,1
"2273",1,1,0,0,5,1,0,0,0,0,"South",53,0
"2274",0,0,0,0,4,1,0,0,0,0,"Northeast",45,0
"2275",1,1,0,0,6,1,0,0,0,0,"Midwest",40,1
"2276",1,1,0,0,5,1,0,0,0,0,"South",67,1
"2277",0,0,0,0,3,1,0,0,0,0,"West",21,1
"2278",1,1,0,0,6,1,0,0,0,0,"South",41,1
"2279",0,0,1,1,4,1,0,0,0,0,"Midwest",27,1
"2280",1,1,0,0,6,1,0,0,0,0,"Midwest",66,1
"2281",1,1,0,0,6,1,0,0,0,0,"Northeast",35,0
"2282",0,0,0,0,3,0,0,0,0,0,"South",55,0
"2283",0,0,1,1,2,0,0,0,0,0,"West",52,0
"2284",0,0,1,0,2,1,1,0,0,0,"West",26,0
"2285",1,1,0,0,6,1,0,0,0,0,"South",70,1
"2286",0,0,1,0,4,1,1,0,0,0,"Midwest",27,0
"2287",1,0,0,0,4,1,0,1,0,0,"South",39,0
"2288",0,0,1,1,2,1,0,0,0,0,"Northeast",66,0
"2289",1,1,0,0,5,1,0,0,0,0,"South",29,1
"2290",0,0,1,1,1,1,0,0,0,0,"West",33,0
"2291",1,1,0,0,4,1,0,0,0,0,"South",60,1
"2292",0,0,0,0,5,1,0,0,0,0,"Northeast",61,1
"2293",0,0,0,0,4,1,0,0,0,0,"Midwest",59,0
"2294",0,0,0,0,4,0,0,0,0,0,"West",62,0
"2295",0,0,1,1,3,1,0,0,0,0,"Midwest",25,0
"2296",1,1,0,0,5,1,0,0,0,0,"Northeast",59,1
"2297",0,0,1,1,1,1,0,0,0,0,"South",22,0
"2298",1,1,0,0,4,1,0,0,0,0,"Northeast",50,0
"2299",0,0,0,0,5,1,0,0,0,0,"Midwest",45,1
"2300",0,0,1,1,4,1,0,0,0,0,"Midwest",51,1
"2301",0,0,1,0,2,1,0,0,0,0,"Northeast",63,1
"2302",0,0,0,0,4,1,0,0,0,0,"Northeast",52,1
"2303",0,0,0,0,2,1,0,0,0,0,"Midwest",18,0
"2304",1,1,0,0,7,1,0,0,0,0,"West",75,1
"2305",1,0,0,0,4,1,0,1,0,0,"Northeast",68,0
"2306",0,0,1,1,3,1,0,0,0,0,"Northeast",56,0
"2307",1,1,0,0,6,1,0,0,0,0,"South",48,0
"2308",0,0,0,0,4,0,0,0,0,0,"South",19,1
"2309",0,0,1,1,4,1,0,0,0,0,"West",65,1
"2310",0,0,0,0,6,1,0,0,0,0,"South",47,1
"2311",0,0,1,1,5,0,0,0,0,0,"South",56,1
"2312",0,0,1,0,5,1,1,0,0,0,"South",61,1
"2313",1,1,0,0,6,1,0,0,0,0,"South",71,1
"2314",1,1,0,0,6,1,0,0,0,0,"West",33,0
"2315",1,1,0,0,6,1,1,0,0,0,"South",69,1
"2316",0,0,1,1,4,0,0,0,0,0,"Northeast",62,1
"2317",1,0,0,1,4,1,0,1,0,1,"Midwest",64,1
"2318",0,0,1,1,2,1,0,0,0,0,"Midwest",60,0
"2319",0,0,1,1,4,0,0,0,0,0,"South",37,1
"2320",1,0,0,0,7,0,1,1,0,0,"South",72,1
"2321",0,0,1,1,2,1,0,0,0,0,"Midwest",22,1
"2322",1,0,0,0,5,1,0,1,0,0,"Northeast",53,0
"2323",0,0,0,0,6,1,0,0,0,0,"West",49,0
"2324",0,0,1,1,5,1,0,0,0,0,"West",75,1
"2325",0,0,0,0,2,1,0,0,0,0,"West",69,0
"2326",0,0,0,0,1,1,0,0,0,0,"Midwest",37,0
"2327",0,0,1,1,4,0,0,0,0,0,"South",58,1
"2328",1,1,0,0,7,1,0,0,0,0,"West",53,1
"2329",0,0,1,1,4,1,0,0,0,0,"South",28,1
"2330",0,0,1,1,4,1,1,0,0,0,"South",72,1
"2331",1,1,0,0,5,1,0,0,0,0,"Northeast",27,0
"2332",0,0,1,1,1,1,0,0,0,0,"South",36,0
"2333",1,1,0,0,6,0,0,0,0,0,"West",78,0
"2334",0,1,0,0,6,1,0,1,1,0,"South",82,1
"2335",0,0,1,1,2,1,0,0,0,0,"South",90,0
"2336",0,1,0,0,4,0,0,1,1,0,"Midwest",44,1
"2337",0,0,1,1,4,1,0,0,0,0,"Midwest",66,1
"2338",1,0,0,0,6,1,0,1,0,0,"South",68,1
"2339",1,1,0,0,4,1,0,0,0,0,"West",50,1
"2340",1,1,0,0,6,1,0,0,0,0,"Midwest",90,1
"2341",0,0,0,0,6,0,0,0,0,0,"Northeast",35,1
"2342",0,0,1,1,2,0,0,0,0,0,"South",39,0
"2343",0,0,0,0,2,0,0,0,0,0,"West",27,0
"2344",0,0,1,1,1,1,0,0,0,0,"Midwest",22,0
"2345",1,1,0,0,7,1,0,0,0,0,"South",35,1
"2346",1,0,0,0,6,1,0,1,0,0,"South",56,1
"2347",0,0,1,1,2,1,0,0,0,0,"Northeast",60,0
"2348",0,0,1,1,4,1,0,0,0,0,"South",70,0
"2349",0,0,0,0,4,1,0,0,0,0,"Midwest",22,1
"2350",0,0,1,1,4,1,0,0,0,0,"South",31,0
"2351",1,0,0,0,6,1,0,1,0,0,"South",56,1
"2352",0,0,0,0,2,0,1,0,0,0,"West",33,0
"2353",0,0,1,1,2,0,0,0,0,0,"South",20,0
"2354",0,0,0,0,1,0,1,0,0,0,"South",27,0
"2355",0,0,1,0,2,1,0,0,0,0,"Northeast",72,0
"2356",1,0,0,0,4,1,0,1,0,0,"South",61,1
"2357",0,0,1,1,2,1,0,0,0,0,"Northeast",48,1
"2358",0,0,0,0,5,1,0,0,0,0,"South",26,1
"2359",0,0,1,1,3,1,0,0,0,0,"West",60,1
"2360",1,1,0,0,6,1,0,0,0,0,"South",74,1
"2361",0,0,1,1,4,0,1,0,0,0,"West",64,1
"2362",1,1,0,0,6,1,0,0,0,0,"Midwest",81,1
"2363",0,0,0,0,4,0,0,0,0,0,"Midwest",22,1
"2364",0,0,0,0,6,1,1,0,0,0,"South",43,1
"2365",0,0,1,1,4,1,0,0,0,0,"Midwest",71,1
"2366",1,0,0,0,4,1,0,1,0,0,"South",66,0
"2367",1,1,0,0,6,1,0,0,0,0,"Northeast",56,1
"2368",1,1,0,0,5,1,0,0,0,0,"Midwest",66,1
"2369",0,0,1,0,4,1,0,0,0,0,"West",57,0
"2370",1,1,0,0,6,1,0,0,0,0,"South",33,1
"2371",1,1,0,0,5,1,0,0,0,0,"South",30,1
"2372",0,1,0,0,5,1,0,1,1,0,"South",64,1
"2373",0,0,1,1,2,0,0,0,0,0,"South",37,1
"2374",1,1,0,0,6,0,0,0,0,0,"Midwest",70,1
"2375",0,0,1,1,3,1,0,0,0,0,"Midwest",42,1
"2376",0,0,0,0,4,1,0,0,0,0,"South",36,1
"2377",1,0,0,0,6,1,0,1,0,0,"South",80,1
"2378",0,0,1,1,3,0,0,0,0,0,"West",50,1
"2379",0,0,1,1,3,1,0,0,0,0,"West",70,0
"2380",0,0,1,1,2,1,0,0,0,0,"Northeast",74,0
"2381",0,0,0,1,6,1,0,0,0,1,"Northeast",37,0
"2382",0,1,0,0,4,1,0,1,1,0,"Midwest",75,0
"2383",0,0,1,1,4,0,0,0,0,0,"South",69,1
"2384",1,1,0,0,6,1,0,0,0,0,"Midwest",82,1
"2385",1,1,0,0,6,1,0,0,0,0,"Northeast",70,0
"2386",1,0,0,0,5,1,0,1,0,0,"South",25,0
"2387",0,0,1,0,6,1,0,0,0,0,"South",39,1
"2388",0,0,1,1,3,1,0,0,0,0,"South",25,0
"2389",0,0,1,1,4,0,0,0,0,0,"West",76,1
"2390",1,0,0,0,6,1,0,1,0,0,"South",56,1
"2391",0,0,1,1,4,1,0,0,0,0,"Midwest",63,1
"2392",0,0,0,0,4,1,0,0,0,0,"West",43,1
"2393",0,0,0,0,5,1,0,0,0,0,"South",65,0
"2394",1,1,0,0,6,1,0,0,0,0,"Northeast",87,1
"2395",1,1,0,0,5,1,0,0,0,0,"South",45,1
"2396",0,0,1,1,2,1,0,0,0,0,"Northeast",34,0
"2397",0,1,0,0,5,0,1,1,1,0,"South",43,1
"2398",0,0,1,1,2,1,0,0,0,0,"South",55,1
"2399",1,1,0,0,6,1,0,0,0,0,"South",40,1
"2400",0,0,1,0,4,1,0,0,0,0,"South",55,1
"2401",0,1,0,0,4,1,0,1,1,0,"Midwest",25,1
"2402",1,1,0,0,5,1,0,0,0,0,"Northeast",62,1
"2403",0,0,0,0,5,1,0,0,0,0,"West",53,1
"2404",0,0,0,0,5,1,0,0,0,0,"South",67,0
"2405",1,1,0,0,4,1,0,0,0,0,"Northeast",49,1
"2406",0,0,0,1,4,0,0,0,0,1,"Midwest",34,0
"2407",0,0,1,0,5,0,0,0,0,0,"Midwest",42,1
"2408",1,1,0,0,4,1,0,0,0,0,"Northeast",54,1
"2409",0,0,0,1,3,1,0,0,0,1,"South",29,0
"2410",1,1,0,0,7,1,0,0,0,0,"South",70,1
"2411",0,0,1,1,3,1,0,0,0,0,"West",20,1
"2412",1,1,0,0,5,1,0,0,0,0,"West",48,1
"2413",1,1,0,0,6,1,0,0,0,0,"Northeast",58,1
"2414",0,0,0,0,5,0,0,0,0,0,"West",61,1
"2415",1,1,0,0,6,1,0,0,0,0,"South",90,1
"2416",0,1,0,0,4,1,0,1,1,0,"South",88,0
"2417",0,0,1,1,2,1,0,0,0,0,"South",32,0
"2418",1,1,0,0,6,1,0,0,0,0,"Midwest",28,1
"2419",0,0,0,0,2,0,0,0,0,0,"West",62,0
"2420",0,0,1,1,2,1,0,0,0,0,"Northeast",78,1
"2421",0,0,1,1,3,1,0,0,0,0,"Northeast",63,1
"2422",0,0,1,1,3,1,0,0,0,0,"South",54,1
"2423",0,0,1,0,2,0,0,0,0,0,"South",58,0
"2424",0,0,1,1,4,1,0,0,0,0,"West",81,1
"2425",1,1,0,0,7,1,0,0,0,0,"South",59,1
"2426",0,0,0,0,4,1,0,0,0,0,"Northeast",42,0
"2427",1,0,0,0,6,1,0,1,0,0,"West",60,1
"2428",0,0,1,0,4,0,0,0,0,0,"Midwest",41,1
"2429",1,1,0,0,6,1,1,0,0,0,"West",34,0
"2430",0,0,0,1,4,0,0,0,0,1,"South",55,1
"2431",1,1,0,0,7,1,0,0,0,0,"South",72,1
"2432",0,0,1,1,4,1,0,0,0,0,"South",58,1
"2433",0,0,1,1,3,0,0,0,0,0,"West",54,1
"2434",1,0,0,1,5,1,0,1,0,1,"Midwest",63,1
"2435",1,1,0,0,6,1,0,0,0,0,"West",64,1
"2436",0,0,1,1,2,1,0,0,0,0,"Midwest",56,0
"2437",1,1,0,0,7,1,0,0,0,0,"South",51,1
"2438",0,0,0,0,5,1,0,0,0,0,"West",34,1
"2439",0,0,0,1,4,0,0,0,0,1,"West",68,0
"2440",0,0,1,1,4,1,0,0,0,0,"Northeast",63,1
"2441",0,0,0,0,2,0,0,0,0,0,"Midwest",32,0
"2442",0,0,1,0,1,1,0,0,0,0,"West",39,1
"2443",0,1,0,0,4,1,0,1,1,0,"South",56,1
"2444",0,0,1,1,5,1,0,0,0,0,"South",53,1
"2445",0,0,1,1,4,0,0,0,0,0,"Northeast",63,1
"2446",1,0,0,0,6,1,0,1,0,0,"Midwest",55,1
"2447",1,0,0,0,6,1,0,1,0,0,"South",55,1
"2448",0,0,0,1,5,1,0,0,0,1,"South",66,0
"2449",0,0,1,0,3,1,0,0,0,0,"South",68,0
"2450",0,0,1,0,5,1,0,0,0,0,"Northeast",88,1
"2451",1,0,0,0,7,1,1,1,0,0,"South",76,1
"2452",1,1,0,0,6,1,0,0,0,0,"South",44,1
"2453",0,0,0,0,6,1,0,0,0,0,"West",31,1
"2454",0,0,1,1,3,1,0,0,0,0,"West",39,0
"2455",0,0,1,1,2,1,0,0,0,0,"Midwest",47,0
"2456",0,0,0,0,6,0,1,0,0,0,"South",66,0
"2457",0,0,0,0,4,1,0,0,0,0,"South",53,0
"2458",1,0,0,0,4,1,0,1,0,0,"Northeast",51,0
"2459",0,0,1,1,4,0,1,0,0,0,"South",46,0
"2460",0,0,1,0,4,1,0,0,0,0,"West",28,1
"2461",0,0,1,1,3,1,0,0,0,0,"West",61,1
"2462",0,0,1,0,3,1,0,0,0,0,"Midwest",56,0
"2463",0,0,0,0,5,1,0,0,0,0,"West",48,0
"2464",0,0,1,1,2,1,0,0,0,0,"West",55,0
"2465",1,1,0,0,5,1,0,0,0,0,"Northeast",32,0
"2466",0,0,0,0,4,0,0,0,0,0,"Midwest",60,1
"2467",1,0,0,0,3,1,0,1,0,0,"Northeast",54,0
"2468",1,1,0,0,5,1,0,0,0,0,"West",61,1
"2469",0,0,1,1,2,1,0,0,0,0,"West",28,1
"2470",0,0,1,1,2,1,0,0,0,0,"Northeast",64,1
"2471",0,0,1,1,3,0,0,0,0,0,"West",53,0
"2472",1,1,0,0,6,1,0,0,0,0,"Midwest",35,1
"2473",0,0,1,1,3,1,0,0,0,0,"Northeast",35,0
"2474",1,1,0,0,6,1,0,0,0,0,"Midwest",28,0
"2475",0,0,1,0,2,1,0,0,0,0,"Midwest",42,1
"2476",1,1,0,0,6,1,0,0,0,0,"Midwest",56,1
"2477",1,0,0,0,6,1,0,1,0,0,"West",58,1
"2478",0,0,1,1,2,1,0,0,0,0,"Midwest",58,1
"2479",0,0,1,1,5,1,0,0,0,0,"South",22,1
"2480",1,0,0,0,2,1,0,1,0,0,"South",62,1
"2481",0,0,1,0,3,0,0,0,0,0,"Northeast",23,1
"2482",0,0,1,1,1,1,0,0,0,0,"Northeast",45,0
"2483",1,1,0,0,5,1,1,0,0,0,"South",44,1
"2484",0,0,1,0,2,0,1,0,0,0,"South",59,1
"2485",0,0,1,1,2,1,0,0,0,0,"Midwest",54,0
"2486",0,0,1,1,4,1,0,0,0,0,"West",76,1
"2487",1,1,0,0,6,1,0,0,0,0,"Northeast",42,1
"2488",0,0,1,1,4,0,0,0,0,0,"Midwest",55,1
"2489",1,0,0,0,6,1,0,1,0,0,"West",47,0
"2490",0,0,0,0,4,0,0,0,0,0,"Northeast",65,0
"2491",0,0,1,0,3,1,0,0,0,0,"Northeast",71,1
"2492",0,0,0,0,2,1,0,0,0,0,"South",26,0
"2493",1,1,0,0,7,1,0,0,0,0,"Northeast",71,1
"2494",0,0,0,0,5,1,0,0,0,0,"South",31,1
"2495",1,1,0,0,6,1,0,0,0,0,"West",55,1
"2496",1,1,0,0,6,1,0,0,0,0,"South",40,1
"2497",0,0,0,0,6,1,0,0,0,0,"West",60,0
"2498",0,0,1,0,4,1,0,0,0,0,"West",45,1
"2499",0,0,1,1,3,0,0,0,0,0,"Midwest",62,1
"2500",0,0,0,0,4,1,0,0,0,0,"West",34,0
"2501",0,0,1,1,4,1,0,0,0,0,"Northeast",45,1
"2502",1,1,0,0,6,1,0,0,0,0,"Midwest",55,1
"2503",0,0,1,0,2,1,0,0,0,0,"Midwest",38,0
"2504",0,0,1,1,3,1,0,0,0,0,"West",48,1
"2505",0,0,1,1,1,1,0,0,0,0,"Northeast",59,1
"2506",0,0,1,1,4,1,0,0,0,0,"Midwest",30,0
"2507",1,1,0,0,7,1,0,0,0,0,"South",51,0
"2508",0,0,1,1,2,0,0,0,0,0,"South",25,0
"2509",0,0,1,0,2,0,0,0,0,0,"South",26,1
"2510",1,0,0,0,7,1,0,1,0,0,"South",65,1
"2511",0,0,0,0,4,0,0,0,0,0,"Midwest",30,1
"2512",0,0,1,1,4,1,0,0,0,0,"South",66,1
"2513",1,0,0,0,6,1,0,1,0,0,"South",74,1
"2514",1,0,0,0,6,1,0,1,0,0,"Midwest",68,1
"2515",0,0,1,1,4,1,0,0,0,0,"West",71,0
"2516",0,0,1,0,2,1,0,0,0,0,"Midwest",51,1
"2517",1,0,0,0,4,1,0,1,0,0,"South",68,1
"2518",1,1,0,0,6,1,0,0,0,0,"Midwest",26,1
"2519",1,1,0,0,4,1,0,0,0,0,"Northeast",64,1
"2520",0,0,1,0,2,1,0,0,0,0,"West",27,0
"2521",1,0,0,0,6,1,0,1,0,0,"Midwest",49,1
"2522",0,0,1,0,1,1,0,0,0,0,"Northeast",73,0
"2523",0,1,0,0,4,1,0,1,1,0,"South",27,0
"2524",1,1,0,0,6,1,0,0,0,0,"Midwest",58,1
"2525",0,0,1,1,1,1,0,0,0,0,"Midwest",32,1
"2526",0,0,1,1,7,0,1,0,0,0,"South",41,1
"2527",0,0,1,1,4,1,0,0,0,0,"South",28,1
"2528",0,0,1,1,4,1,0,0,0,0,"South",59,0
"2529",1,1,0,0,6,1,0,0,0,0,"Midwest",36,1
"2530",0,0,0,1,5,1,0,0,0,1,"Midwest",45,0
"2531",1,1,0,0,4,0,0,0,0,0,"Midwest",21,1
"2532",0,0,1,1,1,0,1,0,0,0,"Northeast",64,0
"2533",1,1,0,0,6,1,0,0,0,0,"West",61,0
"2534",0,0,1,0,4,0,0,0,0,0,"South",74,1
"2535",1,0,0,0,5,1,0,1,0,0,"Midwest",36,1
"2536",0,0,1,1,2,0,1,0,0,0,"Midwest",46,1
"2537",1,1,0,0,4,1,0,0,0,0,"South",29,1
"2538",0,0,1,1,3,1,0,0,0,0,"Midwest",61,1
"2539",0,0,1,1,5,1,0,0,0,0,"Midwest",49,0
"2540",0,0,1,1,2,1,1,0,0,0,"Northeast",65,1
"2541",0,0,0,0,5,1,0,0,0,0,"Northeast",41,1
"2542",1,1,0,0,6,1,0,0,0,0,"Northeast",72,1
"2543",0,0,1,0,3,1,0,0,0,0,"West",68,1
"2544",0,0,1,1,2,1,0,0,0,0,"South",71,1
"2545",1,1,0,0,6,1,0,0,0,0,"Midwest",58,1
"2546",0,0,0,0,2,1,0,0,0,0,"West",33,0
"2547",1,1,0,0,6,1,0,0,0,0,"Northeast",66,1
"2548",0,0,1,1,4,1,0,0,0,0,"Midwest",62,1
"2549",0,0,1,0,4,0,0,0,0,0,"West",33,1
"2550",1,1,0,0,4,1,0,0,0,0,"Northeast",39,0
"2551",0,0,1,1,4,1,0,0,0,0,"South",20,0
"2552",0,0,0,0,5,0,0,0,0,0,"Northeast",23,1
"2553",1,1,0,0,4,1,0,0,0,0,"Midwest",60,1
"2554",0,0,0,0,3,1,0,0,0,0,"South",30,0
"2555",0,0,1,0,3,1,0,0,0,0,"South",77,1
"2556",1,1,0,0,6,1,0,0,0,0,"Midwest",48,0
"2557",0,0,1,1,2,1,0,0,0,0,"Northeast",30,0
"2558",0,0,1,1,2,1,0,0,0,0,"South",35,1
"2559",1,0,0,0,7,1,0,1,0,0,"Midwest",62,0
"2560",0,0,1,1,2,1,0,0,0,0,"Midwest",49,0
"2561",1,0,0,0,5,1,0,1,0,0,"West",57,0
"2562",1,0,0,0,4,1,0,1,0,0,"Midwest",42,0
"2563",0,0,1,0,4,1,1,0,0,0,"South",40,1
"2564",0,0,0,0,5,1,0,0,0,0,"Midwest",50,1
"2565",1,1,0,0,6,1,0,0,0,0,"South",59,1
"2566",0,0,0,1,3,0,1,0,0,1,"Northeast",26,1
"2567",0,0,0,0,2,1,0,0,0,0,"Northeast",19,0
"2568",1,0,0,0,6,1,0,1,0,0,"Midwest",26,1
"2569",0,0,0,0,6,1,0,0,0,0,"Midwest",56,0
"2570",0,0,0,0,4,1,0,0,0,0,"West",39,0
"2571",1,0,0,0,5,1,0,1,0,0,"South",70,1
"2572",0,0,1,1,2,1,0,0,0,0,"West",47,0
"2573",1,0,0,0,1,0,0,1,0,0,"South",18,1
"2574",1,1,0,0,4,0,0,0,0,0,"Midwest",55,0
"2575",1,1,0,0,5,1,0,0,0,0,"Midwest",37,1
"2576",1,0,0,0,6,1,0,1,0,0,"South",76,1
"2577",1,0,0,0,4,1,0,1,0,0,"Midwest",62,1
"2578",0,0,1,1,3,1,0,0,0,0,"Northeast",55,1
"2579",1,0,0,0,4,1,0,1,0,0,"West",59,1
"2580",1,1,0,0,6,1,0,0,0,0,"South",70,1
"2581",0,0,1,1,4,1,0,0,0,0,"Midwest",43,1
"2582",0,0,1,1,1,1,0,0,0,0,"Northeast",52,0
"2583",0,0,0,1,3,1,0,0,0,1,"West",41,0
"2584",0,0,1,1,2,1,0,0,0,0,"West",66,0
"2585",0,0,0,0,2,0,0,0,0,0,"Northeast",56,1
"2586",0,0,0,0,6,0,0,0,0,0,"West",33,1
"2587",1,1,0,0,7,1,0,0,0,0,"South",33,1
"2588",0,0,1,1,3,1,0,0,0,0,"Midwest",51,0
"2589",0,0,1,0,2,1,0,0,0,0,"West",31,0
"2590",1,1,0,0,6,1,0,0,0,0,"Northeast",77,1
"2591",1,1,0,0,5,1,0,0,0,0,"Midwest",46,0
"2592",1,1,0,0,6,1,0,0,0,0,"West",61,1
"2593",0,0,1,0,4,0,0,0,0,0,"Northeast",66,1
"2594",0,0,1,1,3,1,0,0,0,0,"West",64,0
"2595",0,0,1,1,2,0,0,0,0,0,"Northeast",63,1
"2596",1,1,0,0,4,1,0,0,0,0,"Midwest",55,1
"2597",0,0,1,1,5,1,0,0,0,0,"West",45,0
"2598",0,0,1,1,2,1,0,0,0,0,"Midwest",59,0
"2599",1,0,0,0,6,1,0,1,0,0,"Midwest",63,1
"2600",1,1,0,0,6,1,0,0,0,0,"Northeast",47,0
"2601",0,0,1,1,2,0,0,0,0,0,"West",63,0
"2602",0,0,1,1,3,1,0,0,0,0,"South",57,1
"2603",0,0,1,1,3,0,1,0,0,0,"West",76,1
"2604",1,1,0,0,6,1,0,0,0,0,"Midwest",63,1
"2605",1,0,0,0,5,1,0,1,0,0,"Midwest",29,1
"2606",0,0,0,0,2,1,0,0,0,0,"West",49,0
"2607",1,0,0,0,6,1,0,1,0,0,"Midwest",75,1
"2608",0,0,1,1,2,1,0,0,0,0,"South",29,0
"2609",1,1,0,0,6,1,0,0,0,0,"Midwest",35,1
"2610",0,0,1,1,1,1,0,0,0,0,"South",43,0
"2611",1,1,0,0,6,1,0,0,0,0,"South",35,1
